latitude,longitude,biomass_accumulation,geological_pressure,subduction_proximity,rift_proximity,temperature_gradient,cap_rock_probability,porosity_index,has_oil,reserve_size,is_test_reserve,reserve_name
22.5,-180.0,0.3640141692815651,0.3958792834919654,0.9635503544715655,0.0,0.6081908237281494,0.0,0.448058900933607,0,0.0,False,
24.0,-180.0,0.28288406240518565,0.6999141665777077,0.9009397070429203,0.0,0.5400036181837751,0.32035870422049956,0.0,0,0.0,False,
25.5,-180.0,0.2355110364364586,0.5059536410650619,1.0,0.0,0.5781641487911477,0.29343632340329806,0.0,0,0.0,False,
27.0,-180.0,0.2648192143434147,0.6904806661458203,0.9143923654502925,0.0,0.47568246674975373,0.35756840403101275,0.13940030253500543,0,0.0,False,
28.5,-180.0,0.04624905331934834,0.538673910630984,0.9883614431778839,0.0,0.5278353404651008,0.10045961761895018,0.0,0,0.0,False,
30.0,-180.0,0.2116730461376863,0.369989449470846,0.7240331030857946,0.0,0.40357719761564376,0.2392753933959687,0.08776935499456186,0,0.0,False,
31.5,-180.0,0.2574018036289134,0.6218914788530361,0.8561371686218221,0.0,0.5389553112406928,0.3238160702887416,0.17906586691747034,0,0.0,False,
33.0,-180.0,0.3570923022956413,0.7590093953565501,0.8731047822886759,0.0,0.669183202274124,0.0,0.08219103572038437,0,0.0,False,
34.5,-180.0,0.14479485447123888,0.5790283978682632,0.8174554237381185,0.0,0.5412086696614641,0.18511292871144458,0.16418962139408755,0,0.0,False,
36.0,-180.0,0.10293855796759233,0.514020703406679,1.0,0.10558590820192063,0.608607035399895,0.14136453977220245,0.0,0,0.0,False,
37.5,-180.0,0.1207591430651156,0.3634741864799908,0.707006872022549,0.044029684087679696,0.6272621458602987,0.3164674451303296,0.0,0,0.0,False,
39.0,-180.0,0.24972793899404777,0.489488146598257,0.8886119851580324,0.0,0.40405557319268454,0.2086789915297351,0.15352465918840896,0,0.0,False,
40.5,-180.0,0.17853617953835083,0.38612184521760307,1.0,0.0,0.6056936105344508,0.16171465400075924,0.030737610850547145,0,0.0,False,
42.0,-180.0,0.0804813995490832,0.5974919552652296,0.9763357754607993,0.1896910044048548,0.6844228820358046,0.12867587144806697,0.2507607907587941,0,0.0,False,
43.5,-180.0,0.17299309495508117,0.5710588496930747,0.8620190014070663,0.0,0.5649668306883561,0.0,0.18764740801773208,0,0.0,False,
45.0,-180.0,0.12007158753469607,0.5382942841338498,0.8099980282843333,0.0,0.3760860833221926,0.15426812816332713,0.2692609110937584,0,0.0,False,
46.5,-180.0,0.1964764831220404,0.3513571699208983,1.0,0.0,0.3937879544235567,0.18110312015628205,0.0,0,0.0,False,
48.0,-180.0,0.019253875260846667,0.4603626806194966,0.847889734511736,0.0,0.4486876385437747,0.10792745064954645,0.0,0,0.0,False,
49.5,-180.0,0.047174276041789316,0.5827849816308339,0.8169482099383192,0.0,0.49777785924281726,0.1313707954649463,0.0,0,0.0,False,
51.0,-180.0,0.03186751440598545,0.1992180753386465,1.0,0.0034680441691138744,0.35281419397892466,0.10667284857588588,0.00925502032670747,0,0.0,False,
52.5,-180.0,0.0,0.3696890611882544,0.9307378461247013,0.126673787630172,0.5068383431467806,0.21313068879429836,0.09347589299287026,0,0.0,False,
54.0,-180.0,0.08496788917967474,0.28242194161201906,0.8647979107669476,0.0,0.46266597119831165,0.3636428472340353,0.16516992838714703,0,0.0,False,
55.5,-180.0,0.0745918905239549,0.44663120120968086,0.9325217104040628,0.03882152766604197,0.4667090312571893,0.14921746697959043,0.1251826412218619,0,0.0,False,
57.0,-180.0,0.04276887882031626,0.3490663184206146,0.9445132430919699,0.0987955230860406,0.7034708356618913,0.0,0.0,0,0.0,False,
58.5,-180.0,0.013186495723164975,0.5176855216247724,0.8946253012375178,0.04505064022789608,0.48140783665854725,0.16936146238293695,0.2518348521645807,0,0.0,False,
60.0,-180.0,0.0,0.4753859345139588,0.9153726042263478,0.10347453387121051,0.5635781375483632,0.24257354496666372,0.05711645113228002,0,0.0,False,
61.5,-180.0,0.0,0.6437256608451066,0.6837322446945622,0.05373819301114652,0.4738185272158538,0.31711999377879757,0.099322599665454,0,0.0,False,
63.0,-180.0,0.0,0.44188832260492594,0.8894399484383454,0.0,0.3626141383197714,0.2051464492135737,0.00826610360680501,0,0.0,False,
64.5,-180.0,0.0,0.5007731703156411,0.8360398412513526,0.17958849864162074,0.587850971987641,0.0,0.28761871588501703,0,0.0,False,
66.0,-180.0,0.0005443718865670057,0.36677937526198195,0.8200662157177103,0.052003570324281184,0.38520806383973266,0.19062298428338417,0.0,0,0.0,False,
67.5,-180.0,0.05443645087836509,0.32808946301840525,0.8315321704023393,0.22844717955786306,0.6841965147072052,0.09307148058572286,0.0,0,0.0,False,
69.0,-180.0,0.20036815734453084,0.7355088910791377,0.8503360519305626,0.0,0.5720806807366994,0.3251179610037009,0.31017981615448365,0,0.0,False,
70.5,-180.0,0.02724787279522693,0.2082865562682435,0.0,0.23902034140759085,0.19009513484625967,0.12765200459584342,0.22479133891118214,0,0.0,False,
72.0,-180.0,0.03387239968053593,0.13294627463016667,0.01660686671825276,0.08635522805111473,0.06408155005056124,0.20649134015812992,0.44752921503257714,0,0.0,False,
73.5,-180.0,0.0,0.019684218469429877,0.0,0.047046937746508755,0.14399271953708515,0.0014823135460242803,0.49931477237039984,0,0.0,False,
75.0,-180.0,0.0,0.0,0.05180862229933428,0.0,0.02769229972556619,0.0,0.018566865110366176,0,0.0,False,
76.5,-180.0,0.0018489570745685402,0.17272339167369677,0.07358648694726541,0.07413654142259711,0.017617385018812617,0.0,0.26761650988258856,0,0.0,False,
78.0,-180.0,0.009692449789082517,0.09468035717681782,0.07256071367405216,0.11980015157657936,0.21044407618397687,0.0,0.3497723679021226,0,0.0,False,
79.5,-180.0,0.24931156826287462,0.5031810460097166,0.09351341639914329,0.0,0.2611141842352646,0.19807925380385627,0.5165022145558328,0,0.0,False,
81.0,-180.0,0.0,0.0,0.0,0.057012069591364394,0.0,0.0,0.38485184287727936,0,0.0,False,
82.5,-180.0,0.03215291698157652,0.15510730877236825,0.0,0.0,0.013269739927471567,0.3221879927503215,0.3924571717673947,0,0.0,False,
84.0,-180.0,0.0,0.0823659757312197,0.024659991553808085,0.05777240828980328,0.2809995859687452,0.30981147763671457,0.25308380433259936,0,0.0,False,
85.5,-180.0,0.0,0.0,0.0,0.0,0.030815334931952893,0.0,0.17579247356583244,0,0.0,False,
87.0,-180.0,0.11552365212802017,0.29699415373288174,0.0,0.12711736872369822,0.5419920276563006,0.42867347051475285,0.519925269364061,0,0.0,False,
88.5,-180.0,0.0763270752577617,0.12141343246989156,0.0,0.0,0.17029229765025122,0.3462967924600667,0.31395914624301713,0,0.0,False,
-90.0,-178.5,0.07910463023952234,0.0,0.1634690916636118,0.0749768580600845,0.3611458861761275,0.2384211708456038,0.19250010708837278,0,0.0,False,
-88.5,-178.5,0.0,0.0,0.0,0.0966377852990443,0.0,0.401539171650098,0.21338781086383665,0,0.0,False,
-87.0,-178.5,0.14028229314247187,0.0,0.0,0.02990739253134267,0.2631178541846066,0.46350002406251245,0.37908133387193294,0,0.0,False,
-85.5,-178.5,0.0,0.0,0.0,0.0,0.0,0.3377931510944578,0.5877414797722147,0,0.0,False,
-84.0,-178.5,0.058691302502726486,0.15252696503314112,0.05569186872496871,0.06330502661104213,0.08777636567528549,0.14437677287956066,0.3471219188718718,0,0.0,False,
-82.5,-178.5,0.21905332301106464,0.3236337651939841,0.034801341087677615,0.0,0.03894016461392806,0.22087323449995624,0.3575902777616605,0,0.0,False,
-81.0,-178.5,0.0,0.03318185006840476,0.07062383349397126,0.01900108484723888,0.055336150042863956,0.24852791632702761,0.4210343365752769,0,0.0,False,
-79.5,-178.5,0.0,0.0,0.2532531770283299,0.0,0.16303500420077985,0.0,0.4152600852541054,0,0.0,False,
-78.0,-178.5,0.009985252956054966,0.06522946542414752,0.08210524265257937,0.0,0.04293879165842712,0.081661063420846,0.2725085477785983,0,0.0,False,
-76.5,-178.5,0.0,0.10850994569364554,0.08995023767951742,0.005856510347553231,0.10232976457007203,0.0,0.3173252772474821,0,0.0,False,
-75.0,-178.5,0.0,0.0,0.2859652896013486,0.0,0.08590325546341426,0.021592876811177317,0.11682199392832465,0,0.0,False,
-73.5,-178.5,0.006906148440584916,0.022996735007105515,0.04895605070368388,0.030005514565865306,0.09987877014357281,0.13789045175706013,0.18536204251864752,0,0.0,False,
-72.0,-178.5,0.0,0.0,0.0,0.0,0.04632559477286038,0.07739216612076996,0.1867916814701645,0,0.0,False,
-70.5,-178.5,0.04744827879385612,0.18101531134652074,0.0,0.0,0.026671290684482964,0.20209780114448384,0.5254021557393779,0,0.0,False,
-69.0,-178.5,0.0,0.05785337472922484,0.1056797461841212,0.21334703760150198,0.1648844303942372,0.46176806816808,0.12329801559070877,0,0.0,False,
-67.5,-178.5,0.1551493129064004,0.1967722055460382,0.0,0.0,0.0,0.22273247432445012,0.3521342727804511,0,0.0,False,
-66.0,-178.5,0.0,0.0,0.0,0.007996771907083512,0.01932586504360352,0.0,0.6221246765604591,0,0.0,False,
-64.5,-178.5,0.0,0.00024775756986540615,0.0,0.18784091504098646,0.16086233249254817,0.0,0.1678512267105922,0,0.0,False,
-63.0,-178.5,0.08169949048913835,0.2069123378618939,0.08198580880155545,0.0,0.19203731143036326,0.34903957475568925,0.30695964474403387,0,0.0,False,
-61.5,-178.5,0.0,0.0,0.05927262492065606,0.08399498229554576,0.0,0.0,0.2100771799170698,0,0.0,False,
-60.0,-178.5,0.023325129701281255,0.4948605371207611,0.8840007411448019,0.0,0.4199841630618018,0.24947400990323831,0.0,0,0.0,False,
-58.5,-178.5,0.13145604433900507,0.3247712407048942,1.0,0.0,0.5551255421533204,0.29787997504006114,0.0,0,0.0,False,
-57.0,-178.5,0.0,0.4397189945509177,0.9608295709861843,0.039636562944408975,0.5979071605228173,0.262898391441404,0.08620631956594364,0,0.0,False,
-55.5,-178.5,0.01966213960225581,0.16392971646588828,0.9343975026051967,0.1146415279933297,0.5761277366022409,0.0,0.0,0,0.0,False,
-54.0,-178.5,0.02750080750274965,0.3945789155984612,0.8982729517015208,0.0,0.7237918595006533,0.22050691921387083,0.0,0,0.0,False,
-52.5,-178.5,0.08008120180597676,0.5235922951038163,0.9896351873081852,0.025594034096433974,0.44925730825510557,0.20145763168454328,0.0,0,0.0,False,
-51.0,-178.5,0.0,0.5650546191726856,0.9755309346448514,0.0,0.4892819570127158,0.0,0.03839304281884855,0,0.0,False,
-49.5,-178.5,0.0,0.3001260084822036,0.8726944021297125,0.06450818674659853,0.49860127114333636,0.0,0.0,0,0.0,False,
-48.0,-178.5,0.05584071006066425,0.5507251895690467,0.9813411254689834,0.09695755948686571,0.6247992950906722,0.2724361647395852,0.0,0,0.0,False,
-46.5,-178.5,0.03418590773349185,0.6976227368411128,0.8346279890733485,0.06678901453914553,0.6207934565526344,0.49160185095702125,0.0,0,0.0,False,
-45.0,-178.5,0.03054397670120791,0.378323601503623,0.9234878981788653,0.0,0.6457673408885328,0.2172161040318505,0.12525145431252466,0,0.0,False,
-43.5,-178.5,0.041339295382787494,0.2510134980478314,0.9400404337642988,0.0,0.679087012599077,0.07442998747018731,0.0,0,0.0,False,
-42.0,-178.5,0.0,0.4934759935585633,0.8664979076132585,0.0,0.4193210532849204,0.0,0.155500910146417,0,0.0,False,
-40.5,-178.5,0.03301459651396916,0.2976121262307314,0.9134106065223656,0.0,0.5272858930765946,0.27704987734533026,0.0,0,0.0,False,
-39.0,-178.5,0.041056415859564245,0.3599953466666234,0.9608040699590763,0.05140941104844946,0.6726193247802752,0.25811050965652055,0.01689927587585459,0,0.0,False,
-37.5,-178.5,0.0,0.5885005412553729,0.7917566807236298,0.14132137619935423,0.5183616563438442,0.2683607965289631,0.0,0,0.0,False,
-36.0,-178.5,0.2032503148979206,0.8941351432248386,0.9183998137049336,0.0,0.6609404701768847,0.3193724582259124,0.20196983638536395,0,0.0,False,
-34.5,-178.5,0.06709637405942961,0.3535735817963209,1.0,0.05230977009389803,0.5054198472148665,0.2692457136310161,0.0,0,0.0,False,
-33.0,-178.5,0.0,0.339387038997688,0.8173665359187112,0.0,0.27295633324259405,0.034991547924759864,0.1427210428304265,0,0.0,False,
-31.5,-178.5,0.09280279336249174,0.45826189032867054,1.0,0.12563029391705877,0.539257687783313,0.4895897566722075,0.0,0,0.0,False,
-30.0,-178.5,0.0,0.367828791971186,0.8904352601470324,0.10117762453995618,0.5112926878103409,0.2266535310746648,0.20283134722922905,0,0.0,False,
-28.5,-178.5,0.11535366123624222,0.832276806060799,1.0,0.0,0.7934884865233389,0.5394632040540697,0.31778751134110617,0,0.0,False,
-27.0,-178.5,0.15811708417705392,0.4969084928884752,0.8276558315199898,0.0765128832696236,0.5618032129457352,0.23391020321993466,0.02927854309235378,0,0.0,False,
-25.5,-178.5,0.0,0.3918372128210807,0.9006066871316643,0.08372646503818248,0.561503111384291,0.0,0.09508512126563871,0,0.0,False,
-24.0,-178.5,0.15169347012232895,0.813781397074087,1.0,0.0,0.6349958533993919,0.1903722779288805,0.05671542280112629,0,0.0,False,
-22.5,-178.5,0.10416150883897918,0.6198306538020786,0.8826796562220958,0.04949485616656629,0.5945361041984929,0.2398402607896601,0.0,0,0.0,False,
-21.0,-178.5,0.15328434360408555,0.7205123598256551,0.9633419797013996,0.0,0.6345650386725012,0.41010127080905595,0.0,0,0.0,False,
-19.5,-178.5,0.269619787609452,0.529778899134203,0.9594524955296002,0.012407475568193918,0.37551303653261064,0.3134564265726903,0.0,0,0.0,False,
-18.0,-178.5,0.06492037222867915,0.422409345306583,0.6971461134530406,0.0,0.4701842307796113,0.024330474701923066,0.06264201838792838,0,0.0,False,
-16.5,-178.5,0.024238367167649225,0.31343294008227535,0.9446228360706481,0.0028847856773942635,0.4716659257062305,0.0,0.0,0,0.0,False,
-15.0,-178.5,0.021412389388880362,0.5873191434164766,0.7762469695660014,0.09203986503151196,0.6630292305019433,0.028111274969124717,0.25164284402932546,0,0.0,False,
-13.5,-178.5,0.04008532302245234,0.6658547395854784,0.9632902359729879,0.0,0.4943233829223992,0.3523024878329938,0.4050876096558485,0,0.0,False,
-12.0,-178.5,0.12574724892547193,0.4606316437631506,0.9117714425072043,0.0,0.6709153207591538,0.12301023448261676,0.0,0,0.0,False,
-10.5,-178.5,0.17977626602788824,0.5391848143866691,0.7884862580255914,0.0,0.3931532030201098,0.16191823890971502,0.0,0,0.0,False,
-9.0,-178.5,0.18585680714591646,0.5506119359609345,0.7809547108441562,0.11054455499818149,0.6608360878824012,0.041750470695025244,0.0,0,0.0,False,
-7.5,-178.5,0.25365317232287926,0.4208389388665771,0.8927242678682193,0.0,0.4369732997348892,0.3766158839045136,0.0,0,0.0,False,
-6.0,-178.5,0.18508810744311555,0.49699717429054435,1.0,0.0,0.612509577978532,0.4072756823639181,0.09870445589751095,0,0.0,False,
-4.5,-178.5,0.34197528401378385,0.8395701594255672,1.0,0.11670203382498368,0.8549831724211936,0.31595205512664815,0.08845573161021603,0,0.0,False,
-3.0,-178.5,0.1828372144975137,0.46495699593124684,0.9359543265634294,0.13845832084684356,0.6510323880078912,0.42532561540202296,0.10244732066217212,0,0.0,False,
-1.5,-178.5,0.49370746313664515,0.8589132498400645,0.9515318107253905,0.06925848834825953,0.6547041615960361,0.5061387254025301,0.07432121259799464,0,0.0,False,
0.0,-178.5,0.29620696969792204,0.49076272958871425,0.9601622520517971,0.04080651426355656,0.505564036369761,0.325079441701696,0.008174129791808945,0,0.0,False,
1.5,-178.5,0.159290189137805,0.5558320146409139,0.8465549724038014,0.10010646864596617,0.5359041575340423,0.3098912712587507,0.0,0,0.0,False,
3.0,-178.5,0.14855388688375215,0.48434493631910047,0.8307378988011828,0.0,0.3610326731349628,0.028912408262254746,0.0,0,0.0,False,
4.5,-178.5,0.3136590130073636,0.5176764878383258,0.9851069308768696,0.0692613603766157,0.6123678218565808,0.3916246587625838,0.09204955116122776,0,0.0,False,
6.0,-178.5,0.2518330770487834,0.7700243760622933,0.8398301698699645,0.0,0.6945973727215774,0.49272256683980753,0.4251405012860643,0,0.0,False,
7.5,-178.5,0.3532239682532519,0.8595732787827544,1.0,0.16183627816445745,0.8663336280800239,0.3270238342727371,0.1254326507907592,0,0.0,False,
9.0,-178.5,0.3355605942030514,0.5730176685270449,0.7646718157002372,0.10431462851213319,0.6684498113445574,0.1863531218614467,0.19993269935473823,0,0.0,False,
10.5,-178.5,0.28604247989231363,0.6464064642847918,0.8098418366464601,0.06584994794836328,0.6346534569151695,0.20558035848663658,0.0,0,0.0,False,
